127.0.0.1 - - [13/Apr/2023:07:12:16 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:29:40 +0530] "GET /QuizApplication/Reg.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:30:40 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:30:40 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2193
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:30:40 +0530] "GET /QuizApplication/Reg.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:31:09 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:31:09 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2213
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:31:29 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:31:29 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:31:37 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:31:37 +0530] "GET /QuizApplication/Reg.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:31:37 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2223
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:31:47 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:31:47 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2223
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:32:02 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:32:02 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2222
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:33:30 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:33:30 +0530] "GET /QuizApplication/Reg.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:33:30 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2283
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:33:32 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:33:32 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:33:52 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:33:52 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2304
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:34:06 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:34:06 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2330
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:34:53 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:34:53 +0530] "GET /QuizApplication/Reg.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:34:53 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2347
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:35:17 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:35:17 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2382
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:35:34 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:35:34 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2381
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:35:43 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:35:43 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2367
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:36:23 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:36:23 +0530] "GET /QuizApplication/Reg.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:36:23 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2530
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:36:34 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:36:34 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2489
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:37:11 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:37:11 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2506
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:37:19 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:37:19 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2506
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:37:55 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:37:55 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2508
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:37:55 +0530] "GET /QuizApplication/Reg.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:38:30 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:38:30 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2533
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:39:09 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:39:09 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:39:25 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:39:25 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2480
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:40:01 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:40:01 +0530] "GET /QuizApplication/Reg.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:40:01 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2495
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:40:56 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:40:57 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2514
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:40:58 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:40:58 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:41:08 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:41:08 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2516
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:41:18 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:41:18 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2504
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:41:43 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:41:43 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2522
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:41:50 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:41:50 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2522
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:42:02 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:42:02 +0530] "GET /QuizApplication/Reg.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:42:02 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2523
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:42:13 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:42:13 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2522
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:42:22 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:42:22 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2522
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:42:36 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:42:36 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2522
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:42:54 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:42:54 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2522
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:44:17 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:44:17 +0530] "GET /QuizApplication/Reg.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:44:17 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2223
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:44:40 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:44:40 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2199
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:45:04 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 3696
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:45:04 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2199
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:47:49 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 4205
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:47:49 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2235
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:47:49 +0530] "GET /QuizApplication/Reg.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:48:23 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 4205
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:48:23 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2222
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:48:57 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 4205
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:48:57 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2221
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:49:10 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 4205
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:49:10 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2221
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:51:52 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 4205
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:51:52 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2386
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:51:52 +0530] "GET /QuizApplication/Reg.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:53:00 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 4205
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:53:00 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2389
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:53:17 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 4205
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:53:17 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:54:49 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 4205
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:54:49 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2389
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:55:04 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 4205
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:55:04 +0530] "GET /QuizApplication/Reg.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:55:04 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2389
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:55:34 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 4205
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:55:34 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2491
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:56:10 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 4205
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:56:10 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2511
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:57:26 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 4205
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:57:26 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2515
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:58:01 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 4205
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:58:01 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2515
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:58:31 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 4205
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:58:31 +0530] "GET /QuizApplication/Reg.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:58:31 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:58:41 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 4205
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:58:41 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:58:49 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 4205
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:58:49 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:59:20 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 4205
0:0:0:0:0:0:0:1 - - [13/Apr/2023:07:59:20 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2557
0:0:0:0:0:0:0:1 - - [13/Apr/2023:08:00:07 +0530] "POST /QuizApplication/quizapp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:08:00:07 +0530] "GET /QuizApplication/quizFailed.jsp HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [13/Apr/2023:08:00:31 +0530] "POST /QuizApplication/quizapp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:08:00:31 +0530] "GET /QuizApplication/quizFailed.jsp HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [13/Apr/2023:08:00:48 +0530] "POST /QuizApplication/quizapp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:08:00:48 +0530] "GET /QuizApplication/quizFailed.jsp HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [13/Apr/2023:08:00:55 +0530] "GET /QuizApplication/quizApp.jsp HTTP/1.1" 200 4205
0:0:0:0:0:0:0:1 - - [13/Apr/2023:08:00:55 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:08:01:24 +0530] "POST /QuizApplication/quizapp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:08:01:24 +0530] "GET /QuizApplication/quizResult.jsp HTTP/1.1" 200 2301
0:0:0:0:0:0:0:1 - - [13/Apr/2023:08:01:24 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:08:02:10 +0530] "GET /QuizApplication/quizResult.jsp HTTP/1.1" 200 2301
0:0:0:0:0:0:0:1 - - [13/Apr/2023:08:02:10 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [13/Apr/2023:08:02:12 +0530] "GET /QuizApplication/quizResult.jsp HTTP/1.1" 200 2301
0:0:0:0:0:0:0:1 - - [13/Apr/2023:08:02:12 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:08:02:20 +0530] "GET /QuizApplication/quizResult.jsp HTTP/1.1" 200 2301
0:0:0:0:0:0:0:1 - - [13/Apr/2023:08:02:20 +0530] "GET /QuizApplication/quizapp.css HTTP/1.1" 200 2566
